dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
dummy_value	13885	chelsea+hotel_20084759.html	13884	chelsea+hotel+2_20165976.html
dummy_value	42790	jealousy_20540145.html	42787	jealousy_20107101.html
dummy_value	68727	so+this+is+love_20877864.html	68726	so+this+is+love_20794991.html
dummy_value	67573	silent+night_20748154.html	67568	silent+night_20580268.html
dummy_value	83062	white+christmas_20774199.html	83060	white+christmas_20762110.html
dummy_value	2643	alexanders+ragtime+band_20251149.html	2639	alexanders+ragtime+band_20045664.html
dummy_value	32434	here+he+comes_10149688.html	32433	here+he+comes+lover+man_20924963.html
dummy_value	83062	white+christmas_20774199.html	83061	white+christmas_20765488.html
dummy_value	9361	blackbird_20980957.html	9360	blackbird_20727798.html
dummy_value	31280	have+yourself+a+merry+little+christmas_20144693.html	31279	have+yourself+a+merry+little+christmas_20139592.html
dummy_value	72981	taxman_20131741.html	72980	taxman_20059134.html
dummy_value	85290	youll+see_20536055.html	85289	youll+see_20101902.html
dummy_value	74935	the+hard+way_20052529.html	69007	somebody+stand+by+me_20052528.html
dummy_value	14470	cindy_20100226.html	14463	cindy+feat+nick+cave_20172463.html
dummy_value	42894	jesse+james_20224382.html	42684	james+jesse_20593948.html
dummy_value	9927	blue+skies_20085362.html	9925	blue+skies_20055757.html
dummy_value	9361	blackbird_20980957.html	9358	blackbird_20154357.html
dummy_value	22200	eleanor+rigby_20072775.html	22199	eleanor+rigby_10026674.html
dummy_value	83379	why+does+it+always+rain+on+me_20512659.html	78976	travis+why+does+it+always+rain+on+me_20815761.html
dummy_value	9361	blackbird_20980957.html	9353	blackbird_10025909.html
dummy_value	83748	winter+wonderland_20756624.html	83747	winter+wonderland_20748153.html
dummy_value	38277	id+rather+leave+while+im+in+love_20780861.html	38276	id+rather+leave+while+im+in+love_20043981.html
dummy_value	13051	carolina+in+my+mind_20175808.html	13050	carolina+in+my+mind_20069184.html
dummy_value	52525	ministry+jesus+built+my+hotrod_20648764.html	42911	jesus+built+my+hotrod_20093943.html
dummy_value	67571	silent+night_20725044.html	67570	silent+night_20680156.html
dummy_value	45882	lean+on+me_20819933.html	45880	lean+on+me_20664849.html
dummy_value	54347	my+girl_20535366.html	54341	my+girl_20092513.html
dummy_value	67571	silent+night_20725044.html	67564	silent+night_20460140.html
dummy_value	61444	precious+grace_20149350.html	61442	precious+and+grace_21062554.html
dummy_value	54347	my+girl_20535366.html	54340	my+girl_20087283.html
dummy_value	23460	evidencia+spanish_20722291.html	23457	evidence+spanish+live+in+chile_20950046.html
dummy_value	54347	my+girl_20535366.html	54342	my+girl_20092799.html
dummy_value	54347	my+girl_20535366.html	54345	my+girl_20267454.html
dummy_value	67571	silent+night_20725044.html	67568	silent+night_20580268.html
dummy_value	54347	my+girl_20535366.html	54344	my+girl_20267426.html
dummy_value	41579	it+hurts+me+too_20514578.html	41578	it+hurts+me+too_20118367.html
dummy_value	54347	my+girl_20535366.html	54346	my+girl_20267455.html
dummy_value	45764	lay+me+down_21053085.html	45763	lay+me+down_21048480.html
dummy_value	19898	dont+believe+a+word_20509341.html	19897	dont+believe+a+word_20136622.html
dummy_value	43293	joseph+dearest+joseph+mine_20887385.html	43292	joseph+dearest+joseph+mine_20724635.html
dummy_value	83064	white+christmas_20989525.html	83045	white+christmas_10163489.html
dummy_value	22536	endless+love_20489477.html	22533	endless+love_10174331.html
dummy_value	83064	white+christmas_20989525.html	83049	white+christmas_20064273.html
dummy_value	61289	post+script_21068007.html	55265	never+can+say+goodbye_20060856.html
dummy_value	64826	sa+piling+mo+duet+with+regine+velasquez_20608879.html	64825	sa+piling+mo+duet+with+ogie+alcasid_20608242.html
dummy_value	42382	ive+got+a+crush+on+you_20990482.html	42381	ive+got+a+crush+on+you_20692087.html
dummy_value	45545	last+night+i+dreamt+that+somebody+loved+me_20245501.html	45544	last+night+i+dreamt+that+somebody+loved+me_20126856.html
dummy_value	74079	the+boy+in+the+bubble_20874103.html	74077	the+boy+in+the+bubble_20105881.html
dummy_value	54347	my+girl_20535366.html	54337	my+girl_20005076.html
dummy_value	19421	do+right+woman+do+right+man_21014812.html	19420	do+right+woman+do+right+man_20715760.html
dummy_value	60130	peace+will+come_10140351.html	39894	im+praying+for+the+day+peace+will+come_20949162.html
dummy_value	38499	if+i+needed+someone_20811197.html	38496	if+i+needed+someone_10026394.html
dummy_value	34908	hurt_20219508.html	34905	hurt_10193059.html
dummy_value	9963	blue+turning+grey+over+you_20823992.html	9962	blue+turning+grey+over+you_20018039.html
dummy_value	81344	water+of+love_20089402.html	81343	water+of+love_20040721.html
dummy_value	31283	have+yourself+a+merry+little+christmas_20222057.html	31265	have+yourself+a+merry+litlle+christmas_20726965.html
dummy_value	74215	the+christmas+song_20167355.html	74206	the+christmas+song_10188894.html
dummy_value	31283	have+yourself+a+merry+little+christmas_20222057.html	31264	have+yourself+a+merry+christmas_21052123.html
dummy_value	83064	white+christmas_20989525.html	83056	white+christmas_20340450.html
dummy_value	6051	away+in+a+manger_21052042.html	6043	away+in+a+manger_20693412.html
dummy_value	59516	oye_10133163.html	59514	oye+mi+canto_10133052.html
dummy_value	31283	have+yourself+a+merry+little+christmas_20222057.html	31280	have+yourself+a+merry+little+christmas_20144693.html
dummy_value	6051	away+in+a+manger_21052042.html	6048	away+in+a+manger_20807347.html
dummy_value	48463	look+at+me+im+sandra+dee_10197274.html	48462	look+at+me+im+sandra+dee+reprise_20581265.html
dummy_value	83064	white+christmas_20989525.html	83059	white+christmas_20700195.html
dummy_value	11842	but+not+tonight_20039257.html	11841	but+not+tonight_10220720.html
dummy_value	66764	she+loves+me+she+loves+me+not_20634246.html	66763	she+loves+me+not_20052568.html
dummy_value	83064	white+christmas_20989525.html	83052	white+christmas_20144705.html
dummy_value	55906	nikita_20695541.html	55905	nikita_20046472.html
dummy_value	58073	on+the+street+where+you+live_20283971.html	58071	on+the+street+where+you+live_20064395.html
dummy_value	17519	danny+boy_20119169.html	17517	danny+boy_20048327.html
dummy_value	39083	ill+be+seeing+you_20491008.html	39079	ill+be+seeing+you_10242660.html
dummy_value	50022	lovesong_20901360.html	49678	love+song_20248941.html
dummy_value	69021	somebody+to+love_20942932.html	69015	somebody+to+love_20113772.html
dummy_value	22606	enjoy+the+silence_20139580.html	22605	enjoy+the+silence_20039358.html
dummy_value	61549	pretty+paper_20119311.html	61548	pretty+paper_10156742.html
dummy_value	83996	woman+in+a+mans+world_20718827.html	1711	a+woman+in+a+mans+world_20028807.html
dummy_value	31283	have+yourself+a+merry+little+christmas_20222057.html	31279	have+yourself+a+merry+little+christmas_20139592.html
dummy_value	13003	carey_20075388.html	13002	carey_20035212.html
dummy_value	6051	away+in+a+manger_21052042.html	6050	away+in+a+manger_21014463.html
dummy_value	71669	summer+nights_20126908.html	71667	summer+nights_20088755.html
dummy_value	686	99+red+balloons_21039324.html	684	99+red+balloons_10220723.html
dummy_value	14473	cinnamon+girl_20099310.html	14472	cinnamon+girl+neil+young+cover_20824549.html
dummy_value	67570	silent+night_20680156.html	67564	silent+night_20460140.html
dummy_value	83064	white+christmas_20989525.html	83063	white+christmas_20893030.html
dummy_value	76153	the+rose_20363313.html	76150	the+rose_20081846.html
dummy_value	906	a+fella+with+an+umbrella_20195821.html	905	a+fella+with+an+umbrella_20068111.html
dummy_value	67570	silent+night_20680156.html	67568	silent+night_20580268.html
dummy_value	19801	doncha+go+way+mad_20056367.html	19789	don+cha+go+way+mad_20816488.html
dummy_value	54290	my+foolish+heart_20826358.html	54289	my+foolish+heart_20823276.html
dummy_value	76153	the+rose_20363313.html	76148	the+rose_20017078.html
dummy_value	62749	ready+to+go+home_20709586.html	62748	ready+to+go+home_20064172.html
dummy_value	25504	foggy+day+a_20055349.html	932	a+foggy+day_20017836.html
dummy_value	50955	mama_20668295.html	50510	madre+dolcissima_20253432.html
dummy_value	76153	the+rose_20363313.html	76149	the+rose_20022719.html
dummy_value	83748	winter+wonderland_20756624.html	83742	winter+wonderland_20144706.html
dummy_value	54564	my+luv+is+like+a+red+red+rose_20755764.html	1451	a+red+red+rose_21028136.html
dummy_value	27973	girl+you+sure+know+how+to+say+goodbye_20846123.html	27972	girl+you+sure+know+how+to+say+goodbye_20208238.html
dummy_value	57524	oh+come+all+ye+faithful_20967730.html	57261	o+come+all+ye+faithful_20887562.html
dummy_value	23838	fairest+lord+jesus_10010118.html	23837	fairest+lord+jesusmy+only+crown_20777398.html
dummy_value	18561	destiny_20672642.html	18554	destiny_10198556.html
dummy_value	83052	white+christmas_20144705.html	83049	white+christmas_20064273.html
dummy_value	30398	half+as+much_20064084.html	30396	half+as+much_10169496.html
dummy_value	4906	answer+me_20288263.html	4905	answer+me_20288262.html
dummy_value	67628	silver+bells_20535360.html	67620	silver+bells_20058104.html
dummy_value	83052	white+christmas_20144705.html	83045	white+christmas_10163489.html
dummy_value	75318	the+little+drummer+boy_20064493.html	47626	little+drummer+boy_20690650.html
dummy_value	75318	the+little+drummer+boy_20064493.html	47627	little+drummer+boy_20726047.html
dummy_value	46559	let+there+be+peace+on+earth_20766932.html	46488	let+peace+begin+with+me_20795060.html
dummy_value	26779	frosty+the+snowman_20200806.html	26777	frosty+the+snowman_20200799.html
dummy_value	67628	silver+bells_20535360.html	67618	silver+bells_10140706.html
dummy_value	7609	beautiful+day_20720751.html	7608	beautiful+day_20534272.html
dummy_value	68921	some+kind+of+wonderful_20062080.html	68920	some+kind+of+wonderful_10143036.html
dummy_value	7609	beautiful+day_20720751.html	7606	beautiful+day_20141398.html
dummy_value	75318	the+little+drummer+boy_20064493.html	47631	little+drummer+boy_20800851.html
dummy_value	71293	street+life_20509329.html	71292	street+life_20118942.html
dummy_value	57524	oh+come+all+ye+faithful_20967730.html	57253	o+come+all+ye+faithful_20590441.html
dummy_value	55234	never+ask+twice+aka+airplane_20086786.html	41631	it+must+be+love_20086814.html
dummy_value	54756	my+sweet+lord_20059071.html	54755	my+sweet+lord+2000_20962446.html
dummy_value	39063	ill+be+home+for+christmas_20770632.html	39049	ill+be+home+for+christmas_20042234.html
dummy_value	890	a+drop+in+the+ocean_21041093.html	889	a+drop+in+the+ocean_20910862.html
dummy_value	25701	fopp_20785273.html	25700	fopp_10219808.html
dummy_value	83983	wolf_21077946.html	83982	wolf_21062646.html
dummy_value	22722	esengo_20792674.html	4619	angel_20275065.html
dummy_value	31265	have+yourself+a+merry+litlle+christmas_20726965.html	31264	have+yourself+a+merry+christmas_21052123.html
dummy_value	19511	do+you+hear+what+i+hear_20756600.html	19510	do+you+hear+what+i+hear_20755448.html
dummy_value	26787	frosty+the+snowman_20821825.html	26773	frosty+the+snowman_20013716.html
dummy_value	25529	follow+me+home_20089362.html	25528	follow+me+home_20040691.html
dummy_value	31290	have+yourself+a+merry+little+christmas_20620824.html	31289	have+yourself+a+merry+little+christmas_20529227.html
dummy_value	24028	falling+down_20504426.html	24026	falling+down_20195318.html
dummy_value	25917	for+your+pleasure_20201432.html	25916	for+your+pleasure_20118888.html
dummy_value	19511	do+you+hear+what+i+hear_20756600.html	19505	do+you+hear+what+i+hear_20192183.html
dummy_value	35359	i+can+see+for+miles_20709675.html	35358	i+can+see+for+miles_20146525.html
dummy_value	66992	shes+out+of+my+life_20575589.html	66991	shes+out+of+my+life_20092719.html
dummy_value	28163	give+me+love_10129654.html	28161	give+me+love+give+me+peace+on+earth_20210685.html
dummy_value	28530	go+the+distance_20807504.html	28529	go+the+distance_20092310.html
dummy_value	40362	in+my+life_20421423.html	40355	in+my+life_10026479.html
dummy_value	1481	a+satisfied+mind_20313730.html	1479	a+satisfied+mind+johnny+cash_10220563.html
dummy_value	26787	frosty+the+snowman_20821825.html	26782	frosty+the+snowman_20502218.html
dummy_value	35531	i+cant+stand+it_20143911.html	35529	i+cant+stand+it_20085167.html
dummy_value	26782	frosty+the+snowman_20502218.html	26773	frosty+the+snowman_20013716.html
dummy_value	32943	hidden+treasure_20211635.html	32942	hidden+treasure_20131356.html
dummy_value	52884	mizake+the+mizan_20268798.html	38197	ice+pulse_20174470.html
dummy_value	24902	fine+dandy_20013036.html	24897	fine+and+dandy_20824883.html
dummy_value	16495	crazy_21083964.html	16479	crazy_20177902.html
dummy_value	76672	the+very+thought+of+you_21014476.html	76671	the+very+thought+of+you_20098108.html
dummy_value	59147	our+house_20601269.html	59146	our+house_20086770.html
dummy_value	31996	heaven_21055210.html	31888	heaven+ii_21056195.html
dummy_value	76672	the+very+thought+of+you_21014476.html	76670	the+very+thought+of+you_20007906.html
dummy_value	31295	have+yourself+a+merry+little+christmas_20726055.html	31285	have+yourself+a+merry+little+christmas_20222059.html
dummy_value	36285	i+got+you+babe_20729310.html	36280	i+got+you+babe_20029733.html
dummy_value	43938	just+want+to+be+with+you_20030649.html	36517	i+just+wanna+be+with+you_20030601.html
dummy_value	82276	what+you+wont+do+for+love_20565097.html	82275	what+you+wont+do+for+love_20092517.html
dummy_value	66726	she+has+funny+cars_20521248.html	66725	she+has+funny+cars_20212852.html
dummy_value	84190	working+in+the+coal+mine_20820567.html	84188	working+in+a+coal+mine_20039682.html
dummy_value	76522	the+things+that+i+used+to+do_20921383.html	76518	the+things+i+used+to+do_10224762.html
dummy_value	20620	dont+turn+around_20137693.html	20618	dont+turn+around_20022803.html
dummy_value	9834	blue+hawaii_20055317.html	9832	blue+hawaii_20007909.html
dummy_value	49119	love+enough_20885453.html	49118	love+enough_20663873.html
dummy_value	9834	blue+hawaii_20055317.html	9833	blue+hawaii_20047855.html
dummy_value	45017	kurenai_20533518.html	45016	kurenai+in+album+blue+blood_20533517.html
dummy_value	16423	crazy+love_20143093.html	16420	crazy+love_10239119.html
dummy_value	4344	and+i+love+you_20139042.html	4337	and+i+love+you+lyrics_20704615.html
dummy_value	65194	santa+claus+is+coming+to+town_20035248.html	65191	santa+claus+is+comin+to+town_20270022.html
dummy_value	3932	am+i+evil_20583909.html	3931	am+i+evil_20092001.html
dummy_value	6022	awake_20042601.html	6011	awake+ghost+song_20042616.html
dummy_value	81358	waterhole_10174756.html	81357	waterhole_10116441.html
dummy_value	80681	voices+in+the+sky_20095786.html	76693	the+voice_20095807.html
dummy_value	6384	baby+wont+you+please+come+home_20056478.html	6382	baby+wont+you+please+come+home_20018036.html
dummy_value	74645	the+first+noel_20889764.html	74643	the+first+noel_20756620.html
dummy_value	64703	running+free_20067991.html	64702	running+free+live_20808305.html
dummy_value	43752	just+got+paid_20701354.html	43751	just+got+paid_20149300.html
dummy_value	42946	jesus+jesus_20832205.html	42945	jesus+jesus_20626588.html
dummy_value	58746	only+forever_20822967.html	58745	only+forever_20278040.html
dummy_value	74636	the+first+noel_20022478.html	56597	noel_21095313.html
dummy_value	7348	be+bop+medley+hot+houseeast+of+suez+epistrophy+yardbird+suitecon_20951633.html	7347	be+bop+medley+hot+houseeast+of+suez+come+on+sailorepistrophy+i+wanna+playyardbird+suitecon_20515860.html
dummy_value	53867	mrs+robinson_20485256.html	53864	mrs+robinson_20263541.html
dummy_value	6265	baby+i+love+your+way_20463720.html	6264	baby+i+love+your+way_20141784.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31296	have+yourself+a+merry+little+christmas_20755082.html
dummy_value	18169	deck+the+halls_20822639.html	18166	deck+the+halls_20755255.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31297	have+yourself+a+merry+little+christmas_20756623.html
dummy_value	28289	glad+sorry_20052432.html	28284	glad+and+sorry_20824389.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31290	have+yourself+a+merry+little+christmas_20620824.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31298	have+yourself+a+merry+little+christmas_20765880.html
dummy_value	37114	i+only+have+eyes+for+you_20278095.html	37111	i+only+have+eyes+for+you_10242474.html
dummy_value	18169	deck+the+halls_20822639.html	18164	deck+the+halls_20679225.html
dummy_value	44580	king+of+majesty_20809126.html	44579	king+of+majesty_20626581.html
dummy_value	37114	i+only+have+eyes+for+you_20278095.html	37110	i+only+have+eyes+for+you_10140740.html
dummy_value	15418	come+rain+or+come+shine_20056366.html	15417	come+rain+or+come+shine_20045703.html
dummy_value	34000	honky+tonkin_20709582.html	33997	honky+tonkin_20064059.html
dummy_value	15418	come+rain+or+come+shine_20056366.html	15416	come+rain+or+come+shine_20042090.html
dummy_value	55459	never+tear+us+apart_21082930.html	55454	never+tear+us+apart+feat+tom+jones_20287330.html
dummy_value	72134	sweat_20654855.html	32036	heavy_20654861.html
dummy_value	34000	honky+tonkin_20709582.html	33998	honky+tonkin_20101235.html
dummy_value	33259	his+love_20816883.html	33258	his+love_20730773.html
dummy_value	83840	wish_10192977.html	83790	wish+live_20628154.html
dummy_value	69612	sorry+seems+to+be+the+hardest+word_20310148.html	69611	sorry+seems+to+be+the+hardest+word_10239111.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31283	have+yourself+a+merry+little+christmas_20222057.html
dummy_value	54273	my+favorite+things_21051019.html	54272	my+favorite+things_20771692.html
dummy_value	923	a+fine+romance_20055835.html	921	a+fine+romance_20017878.html
dummy_value	923	a+fine+romance_20055835.html	922	a+fine+romance_20045657.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31280	have+yourself+a+merry+little+christmas_20144693.html
dummy_value	34027	hooked+on+a+feeling_20613426.html	34026	hooked+on+a+feeling_20607711.html
dummy_value	38418	if+i+dont+love+you+this+way_20817041.html	38417	if+i+dont+love+you+this+way_20193595.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31289	have+yourself+a+merry+little+christmas_20529227.html
dummy_value	50294	luned_20240625.html	30104	guarda+dove+vai_20687065.html
dummy_value	24385	father+son_20692074.html	24366	father+and+son_20502217.html
dummy_value	44318	kentucky+woman_20228672.html	44316	kentucky+woman_20038844.html
dummy_value	11898	butterfly_21063494.html	11887	butterfly_20065606.html
dummy_value	44318	kentucky+woman_20228672.html	44317	kentucky+woman_20098874.html
dummy_value	31223	have+you+ever+been+in+love_20363373.html	31221	have+you+ever+been+in+love_20107390.html
dummy_value	24385	father+son_20692074.html	24382	father+son_20028183.html
dummy_value	73246	tell+me+why_20104897.html	60904	please+come+home+for+christmas_20104884.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31279	have+yourself+a+merry+little+christmas_20139592.html
dummy_value	64118	rockin+chair+money_21005240.html	64117	rockin+chair+money_20064174.html
dummy_value	38425	if+i+fell_20014274.html	38424	if+i+fell_10175467.html
dummy_value	26788	frosty+the+snowman_20822961.html	26785	frosty+the+snowman_20674480.html
dummy_value	62658	ray+of+light+nocturno+keren+or_20955391.html	62657	ray+of+light+keren+or_20672169.html
dummy_value	36587	i+know+im+losing+you_20584121.html	36586	i+know+im+losing+you_20575641.html
dummy_value	77043	there+is+only+one_20800609.html	34305	house+of+cards_20211493.html
dummy_value	42661	jamaica+farewell_20071931.html	3958	amaica+farewell_20703542.html
dummy_value	51340	mary+did+you+know_20674238.html	51337	mary+did+you+know_20114568.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31264	have+yourself+a+merry+christmas_21052123.html
dummy_value	26922	funny+familiar+forgotten+feelings_20824271.html	26921	funny+familiar+forgotten+feelings_20138363.html
dummy_value	41920	its+beginning+to+look+like+christmas_20819988.html	41916	its+beginning+to+look+a+lot+like+christmas_20766930.html
dummy_value	41263	irresistible_20817264.html	41262	irresistible_20626595.html
dummy_value	41920	its+beginning+to+look+like+christmas_20819988.html	41919	its+beginning+to+look+like+christmas_20802363.html
dummy_value	40530	in+the+ghetto_20048735.html	40529	in+the+ghetto_20034067.html
dummy_value	31299	have+yourself+a+merry+little+christmas_20770635.html	31265	have+yourself+a+merry+litlle+christmas_20726965.html
dummy_value	25027	firemass_20036142.html	17545	danzig+firemass_20648953.html
dummy_value	41920	its+beginning+to+look+like+christmas_20819988.html	41915	its+beginning+to+look+a+lot+like+christmas_20312236.html
dummy_value	33089	higher+and+higher_21077502.html	33088	higher+and+higher_20212558.html
dummy_value	26788	frosty+the+snowman_20822961.html	26777	frosty+the+snowman_20200799.html
dummy_value	26788	frosty+the+snowman_20822961.html	26779	frosty+the+snowman_20200806.html
dummy_value	49457	love+maker_21036872.html	29581	got+me+goin_20972068.html
dummy_value	20564	dont+talk+now_20713473.html	20563	dont+talk+now_20069163.html
dummy_value	83109	white+rabbit_20695430.html	83108	white+rabbit_20621861.html
dummy_value	25886	for+what+its+worth_20697340.html	25884	for+what+its+worth_20472185.html
dummy_value	25886	for+what+its+worth_20697340.html	25882	for+what+its+worth_10245595.html
dummy_value	50419	mack+the+knife_20085339.html	50418	mack+the+knife_10186786.html
dummy_value	34473	how+do+you+feel_10160172.html	34471	how+do+you+feel+about+foolin+around+feat+kris+kristofferson_20222305.html
dummy_value	77505	this+land+is+your+land_20795035.html	77504	this+land+is+your+land_20518599.html
dummy_value	43339	joy+to+the+world_20700793.html	43331	joy+to+the+world_20092459.html
dummy_value	43343	joy+to+the+world_20887386.html	43341	joy+to+the+world_20834401.html
dummy_value	60349	perfect+strangers_20038780.html	18230	deep+purple+perfect+strangers_20648948.html
dummy_value	21832	earth+today+rejoices_20887302.html	21831	earth+today+rejoices_20681699.html
dummy_value	17035	cut+across+shorty_20117258.html	17034	cut+across+shorty_20052402.html
dummy_value	84540	yes+i+understand_20105077.html	37522	i+understand_20817489.html
dummy_value	4384	and+that+my+soul+knows+very+well_20818387.html	4383	and+that+my+soul+knows+very+well_20626672.html
dummy_value	7811	because+you+loved+me_20823874.html	7809	because+you+loved+me_20028446.html
dummy_value	30739	happy+birthday+jesus_20678446.html	30737	happy+birthday+jesus+ill+open+this+one+for+you_20217753.html
dummy_value	8136	believe_20029727.html	8101	believe+club+69+phunk+dub_20963223.html
dummy_value	28133	give+it+up_21063306.html	28119	give+it+up_20131343.html
dummy_value	43339	joy+to+the+world_20700793.html	43336	joy+to+the+world_20486286.html
dummy_value	47277	like+an+angel+passing+through+my+room_20756235.html	47276	like+an+angel+passing+through+my+room_20002835.html
dummy_value	78166	tired+of+gettin+nowhere_20115612.html	59058	ordinary+world_20043620.html
dummy_value	21805	early+morning+rain_20666915.html	21799	early+mornin+rain_20061596.html
dummy_value	72134	sweat_20654855.html	36431	i+heard+a+rumour_20654860.html
dummy_value	42248	its+time_21042755.html	42247	its+time_21019162.html
dummy_value	20598	dont+think+twice+its+alright_20809231.html	20592	dont+think+twice+its+all+right_20021244.html
dummy_value	23420	everytime+we+say+goodbye_20482834.html	23066	every+time+we+say+goodbye_20633034.html
dummy_value	43343	joy+to+the+world_20887386.html	43338	joy+to+the+world_20674448.html
dummy_value	78867	train+kept+a+rollin_20327002.html	78866	train+kept+a+rollin_20004222.html
dummy_value	1933	across+the+universe_20037100.html	1930	across+the+universe_10026507.html
dummy_value	54380	my+heart+belongs+to+someone+else+i+wish+ithellip_20456394.html	54379	my+heart+belongs+to+someone+else+i+wish+it+was+mine_20267553.html
dummy_value	11639	burn+down+the+mission_20724652.html	11638	burn+down+the+mission_20046713.html
dummy_value	38426	if+i+fell_20695262.html	38425	if+i+fell_20014274.html
dummy_value	82531	when+it+comes+to+you_20089403.html	82530	when+it+comes+to+you_20040762.html
dummy_value	38426	if+i+fell_20695262.html	38424	if+i+fell_10175467.html
dummy_value	10440	born+to+be+wild_20767029.html	10438	born+to+be+wild_20160290.html
dummy_value	48953	louie+louie_20689910.html	48951	louie+louie_20236916.html
dummy_value	1550	a+song+for+you_20847610.html	1549	a+song+for+you_20809195.html
dummy_value	8391	beth_20881848.html	8390	beth_20079696.html
dummy_value	35155	i+am+your+child_20107818.html	35154	i+am+your+child_20043975.html
dummy_value	79997	unforgettable_20098216.html	79996	unforgettable_20098118.html
dummy_value	1550	a+song+for+you_20847610.html	1542	a+song+for+you_20027430.html
dummy_value	20914	down+in+the+depths+on+the+ninetiethhellip_20455861.html	20913	down+in+the+depths+on+the+ninetieth+floor+ballard+kaye_20191645.html
dummy_value	3740	alone_20660742.html	3730	alone_20064694.html
dummy_value	8576	bewitched_20056234.html	8567	bewitched+bothered+and+bewildered_20667297.html
dummy_value	19510	do+you+hear+what+i+hear_20755448.html	19505	do+you+hear+what+i+hear_20192183.html
dummy_value	62658	ray+of+light+nocturno+keren+or_20955391.html	52885	mizmor+laila+keren+or_20956690.html
dummy_value	57524	oh+come+all+ye+faithful_20967730.html	57245	o+come+all+ye+faithful_20007661.html
dummy_value	26174	fortune+teller_20658659.html	26172	fortune+teller_20146733.html
dummy_value	3479	all+the+young+dudes_20804852.html	3476	all+the+young+dudes_20036965.html
dummy_value	21138	draw+me+close_20887303.html	21134	draw+me+close+to+you_20626652.html
dummy_value	10949	breaking+up+is+hard+to+do_20816532.html	10920	breakin+up+is+hard+to+do_20159918.html
dummy_value	43342	joy+to+the+world_20836412.html	43340	joy+to+the+world_20748158.html
dummy_value	76237	the+seeker_20146792.html	76236	the+seeker_10245594.html
dummy_value	21137	draw+me+close_20773662.html	21136	draw+me+close_10180217.html
dummy_value	47794	little+town+of+bethlehem_21073159.html	47793	little+town+of+bethlehem_20537949.html
dummy_value	21469	drive_20482107.html	21465	drive_20027884.html
dummy_value	38076	i+wonder+departure_20539221.html	38075	i+wonder+departure+live_20960425.html
dummy_value	23420	everytime+we+say+goodbye_20482834.html	23419	everytime+we+say+goodbye_20116838.html
dummy_value	19512	do+you+hear+what+i+hear_20767836.html	19505	do+you+hear+what+i+hear_20192183.html
dummy_value	36431	i+heard+a+rumour_20654860.html	32036	heavy_20654861.html
dummy_value	75576	the+most+wonderful+time+of+the+year_20600374.html	42230	its+the+most+wonderful+time+of+the+year_20766934.html
dummy_value	38459	if+i+had+you_20089367.html	38458	if+i+had+you_20040794.html
dummy_value	2465	aint+that+a+kick+in+the+head_20116795.html	2464	aint+that+a+kick+in+the+head_10186780.html
dummy_value	67568	silent+night_20580268.html	67564	silent+night_20460140.html
dummy_value	83754	winter+wonderland_20856845.html	83747	winter+wonderland_20748153.html
dummy_value	83754	winter+wonderland_20856845.html	83748	winter+wonderland_20756624.html
dummy_value	34239	hotel+hobbies_20088841.html	34238	hotel+hobbies_20053716.html
dummy_value	925	a+fine+romance_20802330.html	921	a+fine+romance_20017878.html
dummy_value	925	a+fine+romance_20802330.html	922	a+fine+romance_20045657.html
dummy_value	19512	do+you+hear+what+i+hear_20767836.html	19511	do+you+hear+what+i+hear_20756600.html
dummy_value	925	a+fine+romance_20802330.html	923	a+fine+romance_20055835.html
dummy_value	19512	do+you+hear+what+i+hear_20767836.html	19510	do+you+hear+what+i+hear_20755448.html
dummy_value	83754	winter+wonderland_20856845.html	83742	winter+wonderland_20144706.html
dummy_value	26786	frosty+the+snowman_20767837.html	26777	frosty+the+snowman_20200799.html
dummy_value	49901	lovely+day_21003167.html	49899	lovely+day_20700589.html
dummy_value	81846	well+be+alright_21029450.html	81845	well+be+alright_20898656.html
dummy_value	67327	show+me+your+soul_20676582.html	67325	show+me+your+soul+ft+lenny+kravitz+pharrell+and+l_20608915.html
dummy_value	55740	nib_20268930.html	54891	n+i+b_20142045.html
dummy_value	31296	have+yourself+a+merry+little+christmas_20755082.html	31290	have+yourself+a+merry+little+christmas_20620824.html
dummy_value	46314	let+it+rock_20247058.html	46313	let+it+rock_20118375.html
dummy_value	49901	lovely+day_21003167.html	49897	lovely+day_20248473.html
dummy_value	80958	walk+away+renee_20144784.html	69636	sos_20957357.html
dummy_value	83058	white+christmas_20658358.html	83054	white+christmas_20340434.html
dummy_value	31296	have+yourself+a+merry+little+christmas_20755082.html	31283	have+yourself+a+merry+little+christmas_20222057.html
dummy_value	20123	dont+give+up_20184873.html	20121	dont+give+up_20184862.html
dummy_value	82338	whats+going+on_20687674.html	82332	whats+going+on_20035190.html
